0.0,1.0077854,0.83522666,0.8279314,0.9639086,0.89987326,0.93088293,0.65896845,0.77620316,0.860506,0.88881516,0.94193965,0.9800889,0.9056777,0.80278194,0.9702747,0.87901247,1.014646,0.8953887,0.7403167,0.9559468,0.81946725,0.77399147,0.98650885,0.8355882,0.7703701,0.9096589,0.96693337,0.9350649,0.895094,0.89999175,1.0434936,0.9423229,0.8695973,0.77425736,0.7966422,0.8584652,0.782055,0.94443846,0.872671,0.8374939,0.9035084,0.88537043,0.88441443,0.86453474,0.6966424,0.8140787,0.7530668,1.029334,1.0127822
1.0077854,0.0,0.94990414,0.89264023,0.8574585,0.81970644,0.8449835,0.8512799,0.82355106,0.7372966,0.860968,0.69003785,0.7218034,0.8038336,0.7906668,0.9291165,0.76108885,0.85128075,0.8074929,0.9659987,1.0307506,0.8961892,0.79745495,0.8117954,0.792845,0.99469286,0.8226441,0.88251776,0.9994146,0.9242995,0.82009125,0.97424614,0.7552029,0.835086,0.6407749,0.778942,1.026713,1.0147535,0.72443855,0.7551333,0.8531922,0.9442812,0.7882492,0.8112215,0.8805172,1.0150265,0.9679491,0.84595543,0.94452846,0.8202477
0.83522666,0.94990414,0.0,0.90273917,0.9295933,0.8375736,0.9211304,0.85616434,0.89613736,0.75849515,0.95296144,0.90638983,0.8018115,0.93139875,0.7407586,0.9467748,0.8828765,0.95055413,0.82102466,0.5893615,1.0171472,0.86123264,0.88096017,0.9504408,0.58029366,0.87687683,0.87093794,1.0395563,0.87165505,0.91969377,0.92171013,1.0349189,0.92667687,0.9463431,0.79156035,0.92116755,0.93079,0.7608715,0.97119266,0.90554655,0.8013569,0.93201613,0.917094,0.8343859,0.8314539,0.8730607,0.7948093,0.57490987,0.96057844,1.000341
0.8279314,0.89264023,0.90273917,0.0,0.78984094,0.8722531,0.81629384,0.8301593,0.838505,0.79418945,0.82582635,0.846009,0.80328435,0.8502925,0.571529,0.8904558,0.8691254,0.8184097,0.8259643,0.7764065,0.877509,0.78320855,0.8735226,0.895926,0.8527743,0.88401115,0.62832874,0.8256269,0.98408866,0.9497733,0.7707987,1.0002438,0.92741233,0.8310749,0.79604447,0.65598583,0.92596465,0.8811086,0.96632856,0.6560667,0.90137774,0.87012255,0.8917077,0.88967496,0.8821872,1.0271374,0.82521564,0.88361984,0.9946543,0.95605093
0.9639086,0.8574585,0.9295933,0.78984094,0.0,0.91288805,1.0149496,0.95078444,0.9830031,0.768153,0.9693657,0.529577,0.70779395,0.9518138,0.9276177,0.81457245,0.66190827,0.46906066,0.8913749,1.0392145,1.0708783,0.8998692,0.92508495,0.74730587,0.87456787,1.0114217,0.90480834,0.93490106,0.9309491,0.95378935,0.5495609,1.006138,0.8685466,0.82134473,0.7966132,0.7296871,0.9795353,0.9581056,0.8054929,0.8914537,0.90197635,0.98694855,1.0008918,1.0036194,1.0014465,1.026337,0.9919081,0.9519553,0.73857504,0.9335073
0.89987326,0.81970644,0.8375736,0.8722531,0.91288805,5.9604645e-08,0.89557856,0.7005645,0.9492731,0.7906806,0.8739946,0.69378185,0.83563364,0.8507959,0.6666801,0.8715507,0.81548685,0.8456005,0.94456464,0.8745153,0.85303175,0.840598,0.75255966,0.81703794,0.7635268,0.8192384,0.8795949,0.8410693,0.8782846,0.86894864,0.7657955,0.8736323,0.83604485,0.9971495,0.75427234,0.6924141,0.7760345,0.9830563,0.8562056,0.718433,0.8485113,0.9508624,0.99766934,1.0522988,0.98968893,0.7771021,1.0131868,0.6873141,1.0409238,0.82124394
0.93088293,0.84498346,0.9211304,0.8162938,1.0149496,0.8955785,1.1920929e-07,0.916144,0.86319953,0.9100844,0.8833833,0.8808815,0.80637395,0.8060284,0.8371216,1.0226781,0.88753474,0.90804493,0.827695,0.8771967,0.87347734,0.7905288,0.8305174,0.82645464,0.8191792,0.868366,0.89770305,0.9358666,0.89915836,0.99059755,0.86212444,1.0813221,0.8646856,0.66909,0.89572465,0.83041656,0.9375929,0.9436162,0.89180744,0.8862997,0.78756,0.844705,0.7982866,0.8267029,0.78806686,1.0260165,0.96801126,0.8728355,0.9990349,0.9679188
0.6589683,0.8512799,0.8561643,0.8301593,0.95078444,0.7005645,0.916144,0.0,0.838594,0.74675596,0.85802805,0.7670054,0.7631409,0.87421733,0.75404024,0.8067672,0.8375359,0.93125796,0.79337937,0.7822551,0.9125462,0.86238164,0.54336995,0.884815,0.7971269,0.7714372,0.93697137,0.8839162,0.90225995,0.8345616,0.85702777,0.9148618,0.7521032,0.9037882,0.7801688,0.73058224,0.68015224,0.8546848,0.9102868,0.8381866,0.82392853,0.7854152,0.89485276,0.88826746,0.8942433,0.8679831,0.8445907,0.7017461,1.0015843,0.7498256
0.77620316,0.82355106,0.89613736,0.838505,0.9830031,0.9492731,0.86319953,0.838594,5.9604645e-08,0.85356927,0.9140997,0.8621637,0.88639337,0.86368483,0.801909,0.97532207,0.8040009,0.97479683,0.8718481,0.84486496,0.95065576,0.8597311,0.76092815,0.93103164,0.81048167,0.92371166,0.77075326,0.8373134,0.9652955,0.92055905,0.8835407,1.0071442,0.88154453,0.8153597,0.5389988,0.81408346,0.87737453,0.87424785,0.91344965,0.8565011,0.84036994,0.78543895,0.8027092,0.7366335,0.7346175,0.92537606,0.9080204,0.8687171,1.0164493,0.925576
0.860506,0.7372966,0.75849515,0.79418945,0.768153,0.7906806,0.9100844,0.74675596,0.85356927,2.3841858e-07,0.84460306,0.71765506,0.692748,0.87737566,0.73616195,0.745728,0.66057086,0.78701925,0.714033,0.81607974,0.9074271,0.7157408,0.9011661,0.8892868,0.8180833,0.944153,0.75622916,0.89066553,0.9469943,0.90322596,0.6969859,0.8783637,0.7501893,0.9083683,0.6337851,0.6855928,1.0317323,0.9476607,0.8663292,0.86415213,0.8202101,0.901518,0.9238528,0.86388606,0.8892311,0.9488142,0.8997719,0.6676905,1.0176014,0.8937298
0.88881516,0.860968,0.95296144,0.82582635,0.9693657,0.8739946,0.8833833,0.85802805,0.9140997,0.84460306,0.0,0.91068983,0.9142159,0.85709643,0.869556,0.9433025,0.85095096,0.99284965,0.8276379,0.9231562,0.8760921,0.93126136,0.8930866,0.91457677,0.84937716,0.95396,0.96879077,0.8773609,0.9505259,0.947655,0.874632,1.0107076,0.7638837,0.8590692,0.91265935,0.8133323,0.9940118,0.9786701,0.81073916,0.88335204,0.9866082,0.8224868,0.87332857,0.8045039,0.8030697,0.98682994,0.9211666,0.9692723,0.9762672,0.89788526
0.94193965,0.69003785,0.90638983,0.846009,0.529577,0.69378185,0.8808815,0.7670054,0.8621637,0.71765506,0.91068983,2.3841858e-07,0.6658423,0.7233777,0.8044788,0.7146634,0.5250161,0.47003442,0.7288311,1.0364826,1.007282,0.7626865,0.7789217,0.7286589,0.7525194,0.96639395,0.8871805,0.8891158,0.90458035,0.8352426,0.5624702,0.98357713,0.7036916,0.79774487,0.76479053,0.67409885,0.85873735,0.8993846,0.57511383,0.7304371,0.7275136,0.9498379,0.9353198,0.9028388,0.8813673,0.99237144,0.9467145,0.8091041,0.9675587,0.82217205
0.9800889,0.7218034,0.8018115,0.80328435,0.70779395,0.83563364,0.80637395,0.7631409,0.88639337,0.692748,0.9142159,0.6658423,1.1920929e-07,0.81686807,0.853108,0.8404466,0.6893107,0.74889725,0.83637583,0.81205475,0.9290958,0.7853414,0.7695882,0.7093241,0.69048244,0.9321279,0.8584256,0.8469416,0.8712618,0.96098495,0.57027054,1.0181004,0.6120653,0.8524169,0.6488376,0.6851533,0.82903826,0.93554014,0.76248246,0.8859137,0.854514,0.91880816,0.6223782,0.7614497,0.717083,0.9240096,0.87397575,0.87265164,0.92572325,0.75972205
0.9056777,0.80383366,0.93139875,0.8502925,0.9518138,0.8507959,0.80602837,0.87421733,0.86368483,0.87737566,0.85709643,0.7233777,0.81686807,0.0,0.90515804,0.9002564,0.7339669,0.93025506,0.79297364,0.81625926,0.7708901,0.83375466,0.81032014,0.788382,0.8335792,0.948102,0.9248722,0.7816679,0.8544314,0.7672503,0.83578324,0.8435209,0.8294979,0.6095251,0.8709521,0.8368682,0.86925656,0.94160503,0.84446776,0.8631574,0.87697303,0.98013407,0.8246927,0.7429733,0.78556657,1.024861,0.9468042,0.915692,0.93386984,0.86112237
0.80278194,0.7906668,0.7407586,0.5715289,0.9276177,0.66668016,0.8371216,0.7540403,0.801909,0.73616195,0.869556,0.8044788,0.853108,0.90515804,0.0,0.8453115,0.86937773,0.9553912,0.8816556,0.7259285,0.91243696,0.7841395,0.7663002,0.8560934,0.79114914,0.7647459,0.7186512,0.8365208,0.91738796,0.887422,0.84536225,0.9587856,0.9083097,0.9130256,0.7556509,0.72677356,0.9510414,0.86455965,0.9626038,0.79884243,0.7041284,0.91527003,0.9080042,0.8899868,0.8759359,0.9960383,0.8940561,0.6696812,1.0260571,0.9559455
0.9702747,0.9291165,0.9467748,0.8904558,0.81457245,0.8715507,1.0226781,0.8067672,0.97532207,0.745728,0.9433025,0.7146634,0.8404466,0.9002564,0.8453115,0.0,0.7918389,0.82566226,0.70915866,0.86257213,0.85341924,0.757671,0.83179533,0.8571465,0.9552704,0.88732314,0.95627403,0.8721092,1.0258836,0.77158046,0.6499268,0.88146245,0.79380214,0.98127973,0.8377834,0.75812656,0.8068629,0.93368745,0.7236508,0.9220257,0.83249795,1.07038,1.1014297,1.0515397,1.065251,1.0631284,0.97509646,0.89586675,0.9878443,0.79461896
0.8790124,0.76108885,0.8828765,0.86912537,0.66190827,0.8154868,0.88753474,0.8375359,0.8040009,0.66057086,0.85095096,0.5250162,0.6893107,0.7339669,0.86937773,0.7918389,1.1920929e-07,0.6117737,0.79716027,0.81673855,0.93977374,0.7581863,0.8158729,0.68961763,0.8485647,0.90475315,0.8120973,0.8294318,0.793206,0.91103476,0.47932523,0.9972453,0.69318813,0.799379,0.80263954,0.73840356,0.94337577,0.94273734,0.6956136,0.7305545,0.83656895,0.8721758,0.8604026,0.76512665,0.8167874,0.94855404,0.94873255,0.8736483,1.0014399,0.9152953
1.014646,0.85128075,0.95055413,0.8184097,0.46906066,0.8456004,0.90804493,0.93125796,0.97479683,0.78701925,0.99284965,0.47003442,0.74889725,0.93025506,0.9553912,0.82566226,0.6117737,1.1920929e-07,0.89174235,1.0040523,1.0632007,0.94807476,0.87297904,0.8596581,0.9596717,1.0458786,0.8214989,1.0003017,0.9446024,0.98743314,0.57909936,1.0303046,0.8924234,0.9039432,0.8377174,0.7053367,0.9255142,0.97888535,0.77339745,0.756421,0.88519704,0.94387895,0.9617271,0.9686651,0.9903808,1.0579776,0.953134,0.91066825,0.9414739,0.9756764
0.8953887,0.8074929,0.82102466,0.8259642,0.89137495,0.9445646,0.827695,0.79337937,0.8718481,0.71403295,0.8276379,0.7288311,0.83637583,0.79297364,0.8816556,0.70915866,0.79716027,0.89174235,2.3841858e-07,0.8200744,0.90415984,0.7656598,0.71572447,0.8050065,0.8165795,0.9364947,0.931856,0.8664708,0.9614553,0.7405423,0.7630812,0.83458257,0.65259206,0.6494709,0.8390463,0.7516075,0.9202405,0.9009566,0.65007657,0.8757253,0.8996073,0.87280595,0.9249754,0.754152,0.81601655,0.9686396,0.8442409,0.87504554,0.9053432,0.77056634
0.7403167,0.9659987,0.5893615,0.7764065,1.0392145,0.8745153,0.8771967,0.7822551,0.844865,0.81607974,0.9231562,1.0364826,0.81205475,0.81625926,0.7259285,0.86257213,0.8167385,1.0040523,0.8200744,0.0,0.92586094,0.79492974,0.8021604,0.9201108,0.645988,0.7532042,0.8661564,0.9481014,0.84725547,0.8985767,0.8502912,0.9693762,0.849785,0.8888977,0.86529076,0.8146462,0.8828472,0.69790345,0.93809605,0.8856794,0.83594805,0.8868046,0.8471395,0.85952234,0.8169944,0.8105204,0.7061001,0.5391933,1.01176,0.92982304
0.9559468,1.0307506,1.0171472,0.877509,1.0708783,0.85303175,0.8734773,0.9125462,0.9506557,0.9074271,0.876092,1.007282,0.9290958,0.7708901,0.91243696,0.85341924,0.93977374,1.0632006,0.90415984,0.92586094,5.9604645e-08,0.8864003,0.86062896,0.89802396,0.94417286,0.79171026,0.8694465,0.78452754,0.95789176,0.9971554,0.9495519,0.8507414,0.8631039,0.969155,0.95989656,0.96152264,0.87255985,1.0159564,0.95447594,0.97241455,0.9955452,0.9356784,0.90018475,0.9464217,0.87401307,0.9959101,0.92076284,0.94811255,1.0505168,0.8202531
0.81946725,0.8961892,0.86123264,0.78320855,0.8998692,0.840598,0.79052883,0.86238164,0.8597311,0.7157407,0.93126136,0.7626865,0.7853414,0.83375466,0.7841395,0.757671,0.7581863,0.94807476,0.7656597,0.79492974,0.8864003,0.0,0.880354,0.7918778,0.7169019,0.8685283,0.8380122,0.83440685,0.89402336,0.8900007,0.77071005,0.9202968,0.8361666,0.9079937,0.73296106,0.7969273,0.8395394,0.8289945,0.8373455,0.85474074,0.69062656,0.9821172,0.9402555,0.92773414,0.8596243,0.8973162,0.851357,0.83623743,1.0317913,0.8584548
0.77399147,0.79745495,0.88096017,0.8735226,0.92508495,0.75255966,0.8305174,0.54337,0.7609282,0.90116614,0.89308655,0.77892166,0.7695882,0.81032014,0.7663002,0.83179533,0.8158729,0.87297904,0.71572447,0.8021604,0.86062896,0.880354,2.3841858e-07,0.8362433,0.79954624,0.6521958,0.8747724,0.8429153,0.84347796,0.7959707,0.8374827,0.8595092,0.7679112,0.7802783,0.639766,0.7213678,0.7907976,0.89782584,0.81338423,0.8501824,0.8549038,0.5388142,0.85633314,0.8158456,0.78459334,0.8927878,0.78831464,0.84170455,0.9906024,0.80379707
0.98650885,0.8117954,0.9504408,0.895926,0.74730587,0.81703794,0.8264546,0.884815,0.93103164,0.8892868,0.91457677,0.7286589,0.7093241,0.788382,0.8560934,0.8571465,0.68961763,0.8596581,0.8050065,0.9201108,0.89802396,0.7918778,0.8362433,0.0,0.9210136,0.9037721,0.85539305,0.6007918,0.9203221,0.92774814,0.7063248,1.0151879,0.7664133,0.6722876,0.8560216,0.93243116,0.92029417,0.93573046,0.7847907,0.8399817,0.8645494,0.83889836,0.86621606,0.8366802,0.8155478,0.8801445,0.88672674,0.98308504,0.72069377,0.792482
