0.0856887,0.26134828,6.3837457,8.02007,7.7072935,4.4923477,3.2646964,3.8376906,8.127301,6.958936,8.162926,1.6735278,1.0299824,8.040686,7.729273,8.035055,5.664743,8.467844,7.6204576,4.346558,5.0298915,5.7119174,5.8432384,6.049073,4.9936857,6.099694,5.5000396,4.3986235,4.3921237,6.6488256,4.770736,5.9104757,2.331055,1.5919329,4.231048,6.8451514,1.9875287,3.707108,4.621031,6.2718115,6.7947106,4.5410237,5.6869955,4.9756727,5.1398606,3.7954288,6.5765476,6.7589335,6.0549107,8.499047,5.031491,4.3336296,7.0840435,4.039426,6.533503,3.4066854,5.8682413,5.247815,4.147306,2.1417093,7.205364,3.5383737,5.1559863,3.6324606,5.995244,6.760955,5.5201273,5.344703,7.1319423,4.9478908,5.645134,6.433531,1.5033181,5.6733203,3.7277713,4.1380863,4.948039,4.240143,6.8669176,6.3906765,4.931153,4.6795177,3.7593343,7.726764,7.2415276,6.834359,4.6254754,7.733362,5.061208,5.072166,5.088762,2.8047,3.4820783,4.9119325,4.7890873,7.525297,4.6631103,4.400518,6.3692436,2.248486,5.6336703,6.1269574,5.681033,5.8059096,5.1287127,7.048943,5.2596154,3.5533845,5.2167087,2.8765514,4.091979,3.0781088,6.7909513,4.4308543,4.6457977,6.2729993,4.3019586,6.711168,3.3624134,7.3636837,4.700703,6.1630335,5.103017,5.3729844,4.058626,2.5270655,3.3670938,4.5819235,3.871318,4.61255,2.4911098,2.9221041,5.172185,6.3660474,4.840102,4.139557,5.7618704,4.760103,4.10718,6.6099,4.2973423,4.231468,6.3752656,4.8974466,2.6368582,5.6501737,4.0044737,4.6691813,6.0944757,1.8904451,6.051302,5.0305552,6.8369875,4.1394067,7.3677835,7.157377,2.3623402,3.8727674,4.490906,4.4198203,6.010558,4.9133983,4.6453404,3.3449633,4.6822324,7.0031805,5.912198,4.9859853,5.2865453,5.890067,6.4991436,3.7455466,4.3791122,5.781284,6.6336884,3.6136515,3.6097364,6.3629346,6.5083284,5.074273,6.8044744,5.0289173,4.8498664,4.2020016,5.0993137,4.6467853,5.17108,5.8318453,5.574028,4.109835,5.8173265,7.436353,5.7673173,7.6501794,5.381685,4.3275523,8.041463,3.8748295,3.5582197,7.3181143
0.012935707,-0.7727574,5.3606963,12.319382,8.709177,5.6668506,5.554102,3.9597518,7.4184246,7.296312,5.2240267,0.65926635,1.3598168,8.038071,6.8490105,7.7544007,4.9392176,6.0517983,7.1740522,3.6137767,1.8616283,7.6705947,6.924789,5.2126245,4.5718594,6.070838,5.2289453,4.6028423,4.2809405,7.202807,3.5464513,5.5168486,2.2265549,1.7233696,4.7559404,7.3048515,2.3858027,5.8063893,3.0244107,5.1751695,6.2960443,3.937694,5.291819,7.391744,5.679497,4.1644297,5.5757327,4.7853575,6.5744743,8.966408,4.2827606,4.630072,7.3766828,4.346534,6.6884413,3.5704238,5.3539677,5.0346904,4.169105,2.2879899,6.156803,3.029919,4.6948123,3.6544466,5.6740003,6.7584476,5.094587,5.4383645,6.789657,5.1191516,4.664077,6.2038064,2.2944937,4.8294573,4.203702,3.545993,5.0256805,3.1956997,6.5463824,6.759036,4.9747396,5.1103225,4.1170673,7.5671043,7.126093,7.2743254,4.2809715,7.0596795,4.784509,5.2524347,5.847277,2.912882,3.693173,5.0080056,4.774993,6.9680696,4.74677,4.45209,6.82469,1.7794296,5.646732,5.655565,6.218195,5.1372223,4.962832,6.721016,5.470083,3.6427848,6.1652603,2.699651,4.1756725,3.773895,6.890102,4.4785967,4.7746053,6.7369246,3.7191613,6.2524967,3.8398333,7.19293,4.741118,6.2524757,5.284271,5.5355735,4.0264235,2.4666932,3.1880136,4.4503374,3.867975,4.562825,2.5532346,2.9597175,5.1371355,6.3385134,4.6495805,4.247437,5.5783725,4.98169,4.1715484,6.700578,4.347974,4.266563,6.181333,4.412382,2.8231065,5.644464,3.5690413,4.59833,5.6195755,1.7631317,5.7299004,4.9659276,6.60739,4.17886,7.17084,6.8403316,2.1339905,4.4115777,4.541821,4.277501,6.0533543,5.048077,4.655236,3.3250415,4.7090693,6.974755,6.018896,5.1605573,5.3118405,5.9800787,6.245515,3.7808352,3.9790502,5.7079916,6.9363737,3.4428937,3.69342,6.4129663,6.246054,5.1479235,7.0175195,5.058296,5.254207,4.0595675,4.9324546,4.672191,5.3384433,5.721158,5.4100566,4.456571,5.828226,7.75225,5.6131225,7.492215,5.1424866,4.609915,8.214057,3.9468236,3.4998143,7.1237545
1.2848616,-1.3694838,13.074911,-1.16307,9.591944,4.5005383,5.9814954,3.986114,7.9708977,7.270522,6.4395494,1.387403,0.9493941,8.7329035,7.852771,8.528707,8.318977,6.6075497,8.168533,3.9139476,5.0513725,6.2241373,4.639372,5.5653057,4.2350698,6.2503,5.2363353,7.0911603,3.0060415,6.358822,2.028299,8.89823,1.618331,3.2354665,3.7501917,6.7590284,1.6090715,5.5790215,4.1777105,6.849717,6.8389816,4.1991987,5.5986986,5.9506083,5.2260413,3.9276106,6.254648,6.100095,6.4034886,8.461939,4.68864,4.3713293,7.0708957,3.7176178,6.7788687,3.6317005,5.452539,5.0938396,4.362709,2.1971726,6.760925,3.2930036,4.9077525,3.6402924,5.814523,6.6557164,4.9251895,5.532054,6.8801394,5.0992174,5.1049404,6.241524,2.1254432,5.2194176,4.0474887,3.9223957,5.2880363,3.9532871,6.7956076,6.314791,4.829953,5.161462,3.9482117,7.7297344,7.287571,7.1152534,4.451822,7.276342,4.7727723,5.2954063,5.60476,3.015064,3.589595,5.0338697,4.7384295,6.9197726,4.6454487,4.401198,6.3372216,2.2683632,5.9836454,6.00329,5.96784,5.23766,4.9991717,7.023809,5.375064,3.302031,6.289259,2.7101717,4.316696,3.7845142,6.8594136,4.7889132,4.6345057,6.682719,3.2990103,6.636369,3.273386,6.7975516,4.418172,6.381042,5.0734,5.5336003,4.004729,2.3446522,3.22855,4.933899,4.080281,4.392638,2.5738475,2.9741552,5.1886024,6.2754335,4.43788,3.7813776,5.3020463,5.4660873,3.969684,6.8405385,4.469803,4.2618093,6.239308,4.6964283,2.9480824,5.762398,3.77098,4.4825296,5.6768775,1.7351128,6.045577,4.6541224,6.722883,4.264121,7.2575493,7.2514424,1.9024986,4.303724,4.4466295,4.7820535,5.8994656,4.8525596,4.396081,3.3726,4.6781564,7.035127,5.961855,5.107271,5.1682296,5.922624,6.408261,3.8249068,3.8641665,6.0431128,6.7930655,3.6657515,3.6236348,6.357705,6.490606,5.126181,7.016184,5.1344357,5.237939,4.2725897,4.975371,4.6843386,5.3255925,5.795616,5.548899,4.3655205,5.816157,7.701934,5.6684356,7.4273596,4.8889184,4.495979,8.1965685,3.8944454,3.4514334,7.148659
0.039617363,-0.61191016,6.4138713,10.383194,8.4177065,5.497103,3.8311594,3.7813537,7.7906537,6.6046243,6.9993334,2.136454,1.177915,8.041296,7.1726995,7.6687064,6.5852365,9.708709,7.9989834,4.910722,5.055644,5.3493676,3.2533567,6.423007,4.7293067,6.5318894,5.52839,4.5240393,4.6505823,6.710196,5.951998,5.96637,2.2223651,2.1873362,4.2982244,6.6798205,2.0227034,2.6576307,4.958299,8.526979,6.9252615,4.474526,5.3094797,4.426729,6.464071,4.4290605,6.505744,4.802539,5.9377894,8.558642,4.96823,4.4046593,7.0874147,4.1495104,6.4581637,3.4819112,5.7485075,4.9976153,3.89304,2.415578,8.104245,3.6888864,5.2021327,3.8138947,5.7559166,6.757079,5.351387,5.2146845,7.0786986,4.802158,7.771137,6.733949,1.2991433,4.713775,3.6593769,5.4393144,5.4243526,3.6079035,7.0605283,5.9119697,5.0966315,5.1390166,3.9445,7.154272,7.2021313,6.11405,5.3977637,7.4176497,4.900601,4.599481,5.150263,2.930541,3.1313424,4.9482336,4.633906,7.6076913,4.667778,4.1742663,6.5774198,2.3473141,5.621561,6.0907907,5.8240185,5.0396013,4.969385,6.7222147,5.171025,3.8628314,5.457318,2.6502516,4.2824936,3.5946329,6.9380546,4.5018973,4.5675626,6.6068482,3.2012384,6.5811453,3.4783251,6.926198,4.1005135,6.2342963,5.326181,5.443762,4.014454,2.3288844,3.1266592,4.6304026,4.794065,4.6365595,2.5124948,2.7707336,4.954474,6.4549856,4.5237865,3.9224484,5.5497923,4.931292,4.159079,6.4161763,3.9045591,3.7782261,5.531453,4.3960457,2.4313662,5.8740463,3.7996378,4.796198,5.8558674,1.8137628,5.872245,4.994168,6.75366,4.222137,7.5054474,7.1492624,2.3057258,3.9370155,4.527764,4.5917745,5.84055,4.828816,4.7445893,3.252724,4.652563,6.991265,5.877314,5.2830286,5.4571414,6.0149064,6.5338264,3.885162,4.178479,5.7131863,6.8265395,3.151679,3.782087,6.3544106,6.058547,4.977919,7.1255927,5.1364427,5.016901,4.2704,4.9364734,4.6965103,5.1843424,6.0449257,5.498109,4.4367895,5.7319455,7.8872695,5.8091774,7.451404,5.570272,4.573242,8.172563,3.9043512,3.6212494,7.2735486
-0.13694459,-2.6052165,5.0508122,17.37311,9.632907,7.7107306,5.607388,4.0053587,7.152649,5.898694,4.067294,0.6590504,1.4307239,8.112624,5.268626,5.605479,5.907789,9.4170475,9.200636,8.454158,3.535048,3.472781,0.79998845,5.545784,3.8075173,5.6398706,5.70318,6.65865,4.963255,4.981787,5.6594315,6.7768483,2.0961797,3.7407067,4.786424,7.464373,1.2292771,4.291989,5.2131042,6.6399894,6.0467105,3.7549858,5.0911975,7.183747,5.432069,3.9202306,6.4645677,6.1899114,6.021282,8.452179,4.6660852,4.219759,7.177946,4.048373,6.736765,3.5854979,5.493354,5.2612314,4.0719137,2.2699442,7.1606455,3.4514952,5.0235424,3.7576807,5.5450253,6.5647902,6.750807,5.230933,6.795485,5.317979,4.5715466,6.1677203,2.5534463,4.8606167,4.1283417,4.0989466,5.146512,3.5045216,6.5839286,5.775872,4.978632,5.5988183,4.1616073,7.74349,7.650523,6.840299,4.6260467,6.63232,4.59287,5.850674,6.2407007,3.064467,3.812106,5.653771,4.390894,6.8496,4.726362,4.2394347,6.927171,2.4782517,6.180894,6.387321,5.631065,5.675642,5.1525974,6.9427834,4.963257,4.626914,5.883923,2.394775,4.232526,3.8515465,6.9073844,4.864795,4.774201,6.4513326,2.6856942,6.3064604,3.7508059,7.01185,4.3160233,6.2662497,5.3363633,5.6020403,3.9877172,2.4896076,3.1261344,4.3694615,3.8768063,4.6393795,2.5432181,2.7185261,5.0208488,6.223565,4.5547657,4.171373,5.584404,5.012554,4.1081533,6.499034,4.1116915,4.106956,6.218853,4.025102,2.487012,5.842366,3.7146955,4.4480605,5.2219753,1.7413306,5.6376286,4.793624,6.6141357,4.183518,7.1975465,6.8882723,2.1812124,4.159613,4.531478,4.5046854,5.869689,5.082194,4.7408233,3.3197682,4.486218,6.998204,5.8907156,5.1418033,5.3898,5.9105372,6.3905725,3.9256248,4.1820216,5.8189983,6.8276343,3.460474,3.7158706,6.3760433,6.282942,5.012287,6.8821898,5.027349,5.128285,4.0089493,4.916485,4.7075286,5.2606297,5.8147492,5.4767675,4.270083,5.8215785,7.7049985,5.802755,7.254972,5.822224,4.79928,8.358964,4.0237336,3.6004782,7.1802735
0.5710053,0.3758808,10.230853,1.3285202,8.709952,3.8536706,6.5904355,4.037477,8.177451,8.299927,6.1605105,4.2740235,-0.7927706,-4.8881345,3.8911278,6.5096745,3.3966916,7.740483,7.886304,4.8596516,4.778025,5.5672445,5.264548,5.983275,4.693488,5.9131618,5.4696,5.271768,4.6036286,5.9805474,5.0415926,6.4413576,2.0701792,2.7975764,4.116001,6.999151,1.3548489,5.294074,4.7487245,6.1664376,6.5246377,4.347836,5.593755,5.9051976,5.762997,3.9757352,6.19243,6.2624187,6.2442036,8.561896,4.765426,4.5142922,7.2014813,3.70339,6.705053,3.5532496,5.549287,5.2307715,4.3564935,2.1534443,6.9699745,3.3417149,4.9459825,3.6222103,5.851493,6.643178,5.130801,5.5153146,6.9140124,4.912206,4.9565673,6.2822113,2.0189452,5.3454404,3.9423206,3.9174569,5.024379,4.0238485,6.8911467,6.4206076,4.718162,5.199053,3.9902413,7.759117,7.2978916,6.955514,4.7913985,7.4288235,4.866113,5.239944,5.8551536,2.9301918,3.4637585,4.8536315,4.7623687,6.9754424,4.693315,4.412609,6.3948746,2.3572862,5.948678,6.0187793,5.9773507,5.3099847,4.8761454,6.830116,5.3019037,3.3140037,6.1440725,2.543627,4.3153253,3.8154035,6.904582,4.7109017,4.8791466,6.5652924,3.395156,6.7248354,3.409254,6.9247837,4.713167,6.207004,5.049746,5.4570546,4.0347643,2.392582,3.2208838,4.872887,3.979724,4.5974526,2.6022565,2.8308852,5.1654825,6.424401,4.5037723,3.8634088,5.3613377,5.221176,4.0534587,6.7732363,4.40292,4.231528,6.1974535,4.416026,2.893607,5.7133794,3.6154559,4.454244,5.783164,1.8325831,5.9316816,5.0043244,6.6500306,4.135345,7.2572064,7.0417423,2.1833115,4.2740846,4.5565443,4.670746,6.0926604,4.97158,4.5979295,3.233907,4.5672493,7.0048327,5.9141593,4.98895,5.460415,6.072642,6.239836,3.8670359,4.1676297,5.8463807,6.6977515,3.478772,3.6752727,6.3868985,6.407135,5.1525326,6.9562597,5.0850167,5.287815,4.2820807,4.955512,4.720307,5.294353,5.9091725,5.563963,4.5030704,6.011617,7.7081046,5.800719,7.5431523,5.0574656,4.4766436,8.09801,3.8019881,3.5524282,7.147044
0.38919955,-0.122238934,8.626085,4.4664736,7.9439297,4.3056865,2.491809,3.5593765,8.067275,6.6982856,8.336396,1.7581314,0.9646821,8.18777,8.4846325,8.450366,7.59783,9.36545,7.9613338,2.9427688,5.771155,6.8535256,5.57972,5.895587,5.0712457,6.427528,5.2452145,5.554383,4.758955,5.6542244,4.587629,7.364434,2.6701827,2.1855998,4.8311663,6.9232035,1.0801874,1.2192357,6.608553,5.6521587,5.8034544,3.6541924,5.5149302,5.118628,7.401906,4.877047,6.4391317,5.793471,9.470497,8.614317,5.084485,5.699057,7.2299056,2.113391,7.140018,3.7432587,5.4770455,5.6121507,3.3114111,1.9535094,6.9509487,3.1927705,4.3869424,3.2838898,6.0946755,6.4118958,4.5296173,4.9678373,6.9694114,4.976536,5.987361,6.3914905,1.9399447,4.2779956,3.9072654,3.6779099,6.056854,4.5773005,7.156219,6.741991,4.8409233,5.077198,4.033637,7.6549144,7.0682344,7.60604,4.6243925,8.200617,4.6338506,4.9984245,5.4554696,2.9648576,3.7408774,5.2123804,4.8201885,7.5119276,5.208987,4.2016783,6.8702,2.5335014,5.4358907,5.6956472,6.0645356,6.579337,5.2140946,6.968693,5.433348,3.6454577,7.651648,2.5515928,4.3882856,3.5435135,6.803957,4.8863854,4.980841,6.7820625,3.1117463,6.886491,3.3577495,6.8805375,4.034606,6.396124,5.073123,5.487197,4.014184,2.382949,3.1354344,4.965463,4.053869,4.5433664,2.488924,2.7217631,4.9865603,6.339381,4.5866866,4.1160884,5.5516615,5.0988197,4.222888,6.6248255,4.328759,4.268692,5.977647,4.6716714,2.8703306,5.810678,3.860297,4.4263144,5.669247,1.7894042,5.821206,4.671646,6.9373713,4.261325,7.2676845,7.292764,2.3262317,4.0707865,4.496774,4.5260983,5.8972516,4.9212465,4.496132,3.3027499,4.799406,6.9914565,5.8942547,5.1976156,5.1469717,5.7947493,6.533069,3.927533,4.049315,5.9663014,6.631243,3.1674619,3.5737975,6.3524213,6.2474065,5.163614,6.828007,5.1954064,5.339021,4.282958,4.973754,4.701839,5.422236,5.68593,5.5864124,4.4689703,5.9008927,7.639406,5.6627345,7.4824357,4.9402914,4.339721,8.115052,3.948034,3.376905,7.0341587
0.12754884,-0.2114173,6.9656997,7.997243,7.768849,4.937889,2.7683551,3.8962064,8.263147,6.566798,8.454269,1.2225605,1.1441162,8.0196,7.641803,7.5310607,5.2922378,7.1963773,6.4984846,3.804954,3.699847,6.8279757,7.0209904,5.2809258,5.219393,5.7786937,5.5478873,4.293072,4.192291,7.1771126,3.5621235,5.4329433,2.6395037,0.7158042,4.8103414,7.134716,2.5848925,1.682582,4.4734244,5.268809,7.3595877,4.8173747,5.859268,6.0016093,1.8448119,2.8490648,6.3941774,7.6614056,5.9345903,8.383475,4.458529,4.1798153,7.569704,3.2734635,7.2169127,3.2777095,5.7977138,5.2334847,3.9239802,2.1852612,6.9426117,3.4845521,4.8813725,3.458009,5.7573147,6.7989116,5.3161597,5.33308,6.8328166,4.705829,5.011719,6.251349,1.7449601,5.1554623,3.801028,3.7931697,4.6720347,4.1356626,6.755815,6.2288976,4.8586392,4.6092896,3.910287,7.6768217,7.1482396,6.839106,4.2643466,7.848039,5.184419,5.3364496,5.3683753,2.915979,3.7082627,4.8927836,4.6960716,7.241892,4.670491,4.443018,6.4689116,2.215894,5.6645703,5.981624,5.825947,5.6150613,5.064557,6.971084,5.403116,3.591096,5.5980525,2.8105662,4.139751,3.2514808,6.768655,4.518334,4.775177,6.515841,4.023829,6.786939,3.137888,7.2487655,4.861721,6.274769,5.032278,5.4346776,4.031366,2.468054,3.3673332,4.5847163,3.8487635,4.5874395,2.582062,3.1223,5.202008,6.259858,4.704605,4.1957135,5.5890074,4.9040666,4.0527635,6.511214,4.2957506,4.2983117,6.284023,4.9162617,2.758689,5.7339425,3.851688,4.52184,5.821542,1.8063276,5.827348,5.0239286,6.8620343,4.2073956,7.2959275,6.9776697,2.2872803,3.9322884,4.479847,4.506403,5.9302764,5.15531,4.6239467,3.2947006,4.7520742,6.9382477,5.9072404,4.883018,5.271021,5.869743,6.379657,3.8103335,4.3601646,5.8474965,6.7084346,3.5816014,3.6592968,6.385235,6.4106164,5.0135126,6.762316,4.9841723,4.9843283,4.167727,5.096795,4.634323,5.233019,5.8700237,5.5413632,4.2526746,5.822,7.499172,5.6619387,7.6164,5.3103023,4.3951836,8.177767,3.6624098,3.430606,7.29243
0.10635478,-0.026392695,6.5235577,8.371588,8.029282,4.6851873,3.73561,3.7837431,8.022002,7.203866,7.0079627,1.7235122,1.1039678,7.9117804,7.516827,8.640009,6.4837112,8.596501,7.469844,3.0936646,4.555258,6.815687,5.005512,6.2599826,5.0533943,6.841606,4.6459885,3.3883533,4.4523406,8.606778,4.5452166,5.0985317,2.4481764,1.5664523,4.5854363,7.3157716,2.2388165,3.022616,4.2754636,8.952755,6.67706,3.9693952,5.409251,1.5741963,5.9158697,4.292615,7.337334,1.5420971,7.7170496,7.4665713,5.0188704,1.3297887,9.118449,6.072796,6.057435,3.05699,6.136658,4.441356,3.2454488,2.3974924,6.04141,2.8138142,4.6464157,3.8445039,5.6406155,7.4791327,5.1317058,5.256306,6.9729757,5.2660055,5.137843,6.1552114,1.8295223,5.0661745,3.7872255,4.4452276,5.141881,3.54328,6.9574924,6.2170186,5.0306005,4.905669,4.1007886,7.543897,6.963602,7.096446,4.424016,7.334097,4.928223,4.7717185,5.754062,2.922713,3.4103906,4.6971874,4.777036,7.241093,4.72319,4.2790713,6.471623,2.2737043,5.549075,5.981039,5.8591795,5.312699,5.0049148,6.824324,5.3648725,3.534806,5.646865,2.5979314,4.1979294,3.3548362,6.858376,4.46787,4.734881,6.6018934,3.6470728,6.5244265,3.4412298,7.230938,4.515429,6.2944827,5.326795,5.3744354,4.043679,2.5299263,3.2808533,4.3741264,4.1602674,4.5473638,2.5716863,2.7030191,5.0211205,6.1728225,4.650106,3.9226973,5.4710135,4.9799247,3.9172328,6.284328,3.8599653,3.9950557,5.9211674,4.649136,2.6708307,5.874994,3.5819528,4.7731714,5.77603,1.7413142,5.7795467,5.178526,6.8970184,4.1756144,7.2975755,7.022381,2.2712336,4.063824,4.5754623,4.48535,6.143135,5.1568775,4.71602,3.3740919,4.7656364,6.9599605,6.0017467,5.360835,5.2484255,5.9986115,6.4151692,3.87293,4.101235,5.727302,6.8166866,3.3434944,3.8038862,6.2794676,6.217011,5.009543,7.1058927,5.0477905,4.992897,4.189588,5.038294,4.671208,5.2593465,5.794201,5.298809,4.343562,5.6324215,7.6932297,5.621065,7.434042,5.2796445,4.449388,8.170724,3.937802,3.4753885,7.328879
